genome_id,BioProject,assembly,assembly_level,assembly_type,biosample,date,genbank,genome_representation,genus,organism,refseq,refseq_category,refseq_genbank_identity,release_type,species,strain,submitter,tax_id,source
GCF_024700885.2,PRJNA856486,ASM2470088v2,Complete Genome,na,SAMN29553897,2023-02-08,GCA_024700885.2,full,Escherichia,Escherichia coli (E. coli),GCF_024700885.2,,yes,major,coli,MLI121,"Medical Faculty, Otto-von-Guericke University Magdeburg",562,ncbi
GCF_024730765.1,PRJNA777610,ASM2473076v1,Complete Genome,na,SAMN23704831,2022-08-22,GCA_024730765.1,full,Escherichia,Escherichia coli (E. coli),GCF_024730765.1,,yes,major,coli,A30,University of Guelph,562,ncbi
GCF_024732205.1,PRJNA744958,ASM2473220v1,Chromosome,na,SAMN20128835,2022-08-22,GCA_024732205.1,full,Escherichia,Escherichia coli (E. coli),GCF_024732205.1,,yes,major,coli,NW114,The First Affiliated Hospital of Southern University of Science and Technology,562,ncbi
GCF_024734095.1,PRJNA869942,ASM2473409v1,Complete Genome,na,SAMN30343417,2022-08-23,GCA_024734095.1,full,Escherichia,Escherichia coli (E. coli),GCF_024734095.1,,yes,major,coli,573,Henan Agricultural University,562,ncbi
GCF_024735225.1,PRJNA868478,ASM2473522v1,Complete Genome,na,SAMN30247543,2022-08-24,GCA_024735225.1,full,Escherichia,Escherichia coli (E. coli),GCF_024735225.1,,yes,major,coli,XH987,"Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University",562,ncbi
GCF_024734835.1,PRJNA754843,ASM2473483v1,Complete Genome,na,SAMN30333619,2022-08-24,GCA_024734835.1,full,Escherichia,Escherichia coli (E. coli),GCF_024734835.1,,yes,major,coli,SCAID WND1-2022 (119),Scientific Center for Anti-infectious Drugs (SCAID),562,ncbi
GCF_024735245.1,PRJNA868478,ASM2473524v1,Complete Genome,na,SAMN30247557,2022-08-24,GCA_024735245.1,full,Escherichia,Escherichia coli (E. coli),GCF_024735245.1,,yes,major,coli,XH989,"Sir Run Run Shaw Hospital, School of Medicine, Zhejiang University",562,ncbi
GCF_024760205.1,PRJNA871028,ASM2476020v1,Complete Genome,na,SAMN30399898,2022-08-29,GCA_024760205.1,full,Escherichia,Escherichia coli (E. coli),GCF_024760205.1,,yes,major,coli,2e,Inner Mongolia Minzu University,562,ncbi
GCF_024917235.1,PRJNA836696,ASM2491723v1,Complete Genome,na,SAMN28174015,2022-09-04,GCA_024917235.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917235.1,,yes,major,coli,3045,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917275.1,PRJNA836696,ASM2491727v1,Complete Genome,na,SAMN28174056,2022-09-04,GCA_024917275.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917275.1,,yes,major,coli,4314,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917335.1,PRJNA836696,ASM2491733v1,Complete Genome,na,SAMN28174077,2022-09-04,GCA_024917335.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024917335.1,,yes,major,coli,4993,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024917355.1,PRJNA836696,ASM2491735v1,Complete Genome,na,SAMN28174075,2022-09-04,GCA_024917355.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917355.1,,yes,major,coli,4848,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917375.1,PRJNA836696,ASM2491737v1,Complete Genome,na,SAMN28174016,2022-09-04,GCA_024917375.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917375.1,,yes,major,coli,3059,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917455.1,PRJNA836696,ASM2491745v1,Complete Genome,na,SAMN28174053,2022-09-04,GCA_024917455.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024917455.1,,yes,major,coli,4224,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024917475.1,PRJNA836696,ASM2491747v1,Complete Genome,na,SAMN28174010,2022-09-04,GCA_024917475.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917475.1,,yes,major,coli,2900,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917535.1,PRJNA836696,ASM2491753v1,Complete Genome,na,SAMN28174072,2022-09-04,GCA_024917535.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917535.1,,yes,major,coli,4750,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917655.1,PRJNA836696,ASM2491765v1,Complete Genome,na,SAMN28174091,2022-09-04,GCA_024917655.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917655.1,,yes,major,coli,5283,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917715.1,PRJNA836696,ASM2491771v1,Complete Genome,na,SAMN28174065,2022-09-04,GCA_024917715.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917715.1,,yes,major,coli,4621,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917735.1,PRJNA836696,ASM2491773v1,Complete Genome,na,SAMN28174054,2022-09-04,GCA_024917735.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917735.1,,yes,major,coli,4238,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917795.1,PRJNA836696,ASM2491779v1,Complete Genome,na,SAMN28174089,2022-09-04,GCA_024917795.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917795.1,,yes,major,coli,5270,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917815.1,PRJNA836696,ASM2491781v1,Complete Genome,na,SAMN28174088,2022-09-04,GCA_024917815.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917815.1,,yes,major,coli,5264,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917895.1,PRJNA836696,ASM2491789v1,Complete Genome,na,SAMN28174099,2022-09-04,GCA_024917895.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024917895.1,,yes,major,coli,5506,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024917955.1,PRJNA836696,ASM2491795v1,Complete Genome,na,SAMN28174095,2022-09-04,GCA_024917955.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917955.1,,yes,major,coli,5444,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024917975.1,PRJNA836696,ASM2491797v1,Complete Genome,na,SAMN28173988,2022-09-04,GCA_024917975.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024917975.1,,yes,major,coli,751,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024917995.1,PRJNA836696,ASM2491799v1,Complete Genome,na,SAMN28174017,2022-09-04,GCA_024917995.1,full,Escherichia,Escherichia coli (E. coli),GCF_024917995.1,,yes,major,coli,3090,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918015.1,PRJNA836696,ASM2491801v1,Complete Genome,na,SAMN28174006,2022-09-04,GCA_024918015.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918015.1,,yes,major,coli,2779 - blood draw same patient as MB9267,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918115.1,PRJNA836696,ASM2491811v1,Complete Genome,na,SAMN28174092,2022-09-04,GCA_024918115.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024918115.1,,yes,major,coli,5392,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024918035.1,PRJNA836696,ASM2491803v1,Complete Genome,na,SAMN28174012,2022-09-04,GCA_024918035.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918035.1,,yes,major,coli,3036,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918135.1,PRJNA836696,ASM2491813v1,Complete Genome,na,SAMN28174076,2022-09-04,GCA_024918135.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918135.1,,yes,major,coli,4973,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918155.1,PRJNA836696,ASM2491815v1,Complete Genome,na,SAMN28174050,2022-09-04,GCA_024918155.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918155.1,,yes,major,coli,4069,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918195.1,PRJNA836696,ASM2491819v1,Complete Genome,na,SAMN28174042,2022-09-04,GCA_024918195.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918195.1,,yes,major,coli,3985,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918235.1,PRJNA836696,ASM2491823v1,Complete Genome,na,SAMN28174028,2022-09-04,GCA_024918235.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024918235.1,,yes,major,coli,ST131,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024918275.1,PRJNA836696,ASM2491827v1,Complete Genome,na,SAMN28174046,2022-09-04,GCA_024918275.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918275.1,,yes,major,coli,4012,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918295.1,PRJNA836696,ASM2491829v1,Complete Genome,na,SAMN28173990,2022-09-04,GCA_024918295.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918295.1,,yes,major,coli,961,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918335.1,PRJNA836696,ASM2491833v1,Complete Genome,na,SAMN28174001,2022-09-04,GCA_024918335.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918335.1,,yes,major,coli,ST361,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918375.1,PRJNA836696,ASM2491837v1,Complete Genome,na,SAMN28174021,2022-09-04,GCA_024918375.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918375.1,,yes,major,coli,3150,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918395.1,PRJNA836696,ASM2491839v1,Complete Genome,na,SAMN28174008,2022-09-04,GCA_024918395.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024918395.1,,yes,major,coli,2822,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024918755.1,PRJNA836696,ASM2491875v1,Complete Genome,na,SAMN28174027,2022-09-04,GCA_024918755.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918755.1,,yes,major,coli,ST12468,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918415.1,PRJNA836696,ASM2491841v1,Complete Genome,na,SAMN28174062,2022-09-04,GCA_024918415.1,full,Escherichia,Escherichia coli O25b:H4-ST131 (E. coli),GCF_024918415.1,,yes,major,coli,4433,University of Texas MD Anderson Cancer Center,941322,ncbi
GCF_024918775.1,PRJNA836696,ASM2491877v1,Complete Genome,na,SAMN28174032,2022-09-04,GCA_024918775.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918775.1,,yes,major,coli,3359,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918815.1,PRJNA836696,ASM2491881v1,Complete Genome,na,SAMN28173996,2022-09-04,GCA_024918815.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918815.1,,yes,major,coli,1579,University of Texas MD Anderson Cancer Center,562,ncbi
GCF_024918895.1,PRJNA603908,ASM2491889v1,Complete Genome,na,SAMN13948682,2022-09-04,GCA_024918895.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918895.1,,yes,major,coli,p10B,The University of Texas Health Science Center at Houston,562,ncbi
GCF_024970535.1,PRJNA875216,ASM2497053v1,Complete Genome,na,SAMN30608532,2022-09-06,GCA_024970535.1,full,Escherichia,Escherichia coli (E. coli),GCF_024970535.1,,yes,major,coli,DLI.5a,The Independent Schools Foundation Academy,562,ncbi
GCF_024918915.1,PRJNA603908,ASM2491891v1,Complete Genome,na,SAMN13948685,2022-09-04,GCA_024918915.1,full,Escherichia,Escherichia coli (E. coli),GCF_024918915.1,,yes,major,coli,p11B,The University of Texas Health Science Center at Houston,562,ncbi
GCF_024971055.1,PRJNA875216,ASM2497105v1,Complete Genome,na,SAMN30608554,2022-09-06,GCA_024971055.1,full,Escherichia,Escherichia coli (E. coli),GCF_024971055.1,,yes,major,coli,DLI.6n,The Independent Schools Foundation Academy,562,ncbi
GCF_024971795.1,PRJNA746700,ASM2497179v1,Complete Genome,na,SAMN20236810,2022-09-06,GCA_024971795.1,full,Escherichia,Escherichia coli (E. coli),GCF_024971795.1,,yes,major,coli,SF10,Sichuan Agricultural University,562,ncbi
GCF_024971815.1,PRJNA746700,ASM2497181v1,Complete Genome,na,SAMN20236841,2022-09-06,GCA_024971815.1,full,Escherichia,Escherichia coli (E. coli),GCF_024971815.1,,yes,major,coli,HL15,Sichuan Agricultural University,562,ncbi
GCF_024971875.1,PRJNA746700,ASM2497187v1,Complete Genome,na,SAMN20236813,2022-09-06,GCA_024971875.1,full,Escherichia,Escherichia coli (E. coli),GCF_024971875.1,,yes,major,coli,GS04,Sichuan Agricultural University,562,ncbi
GCF_024971895.1,PRJNA746700,ASM2497189v1,Complete Genome,na,SAMN20236820,2022-09-06,GCA_024971895.1,full,Escherichia,Escherichia coli (E. coli),GCF_024971895.1,,yes,major,coli,BL12,Sichuan Agricultural University,562,ncbi
GCF_025159115.1,PRJNA876042,ASM2515911v1,Complete Genome,na,SAMN30636257,2022-09-13,GCA_025159115.1,full,Escherichia,Escherichia coli (E. coli),GCF_025159115.1,,yes,major,coli,HB42,Henan Agricultural University,562,ncbi
GCF_025200555.1,PRJNA281531,ASM2520055v1,Complete Genome,na,SAMN30466959,2022-09-14,GCA_025200555.1,full,Escherichia,Escherichia coli (E. coli),GCF_025200555.1,,yes,major,coli,USDA-ARS-USMARC-51408,USDA-ARS-USMARC,562,ncbi
GCF_025200615.1,PRJNA281531,ASM2520061v1,Complete Genome,na,SAMN30466960,2022-09-14,GCA_025200615.1,full,Escherichia,Escherichia coli (E. coli),GCF_025200615.1,,yes,major,coli,USDA-ARS-USMARC-51688,USDA-ARS-USMARC,562,ncbi
GCF_025200635.1,PRJNA281531,ASM2520063v1,Complete Genome,na,SAMN30466958,2022-09-14,GCA_025200635.1,full,Escherichia,Escherichia coli (E. coli),GCF_025200635.1,,yes,major,coli,USDA-ARS-USMARC-50748,USDA-ARS-USMARC,562,ncbi
GCF_025200675.1,PRJNA281531,ASM2520067v1,Complete Genome,na,SAMN30466956,2022-09-14,GCA_025200675.1,full,Escherichia,Escherichia coli (E. coli),GCF_025200675.1,,yes,major,coli,USDA-ARS-USMARC-49610,USDA-ARS-USMARC,562,ncbi
GCF_025232455.1,PRJNA850540,ASM2523245v1,Complete Genome,na,SAMN29187368,2022-09-16,GCA_025232455.1,full,Escherichia,Escherichia coli (E. coli),GCF_025232455.1,,yes,major,coli,806883-11-2019,University of Bern,562,ncbi
GCF_025244625.1,PRJNA876797,ASM2524462v1,Complete Genome,na,SAMN30672768,2022-09-17,GCA_025244625.1,full,Escherichia,Escherichia coli (E. coli),GCF_025244625.1,,yes,major,coli,hubt-sl,hbut,562,ncbi
GCF_025232475.1,PRJNA850540,ASM2523247v1,Complete Genome,na,SAMN29187367,2022-09-16,GCA_025232475.1,full,Escherichia,Escherichia coli (E. coli),GCF_025232475.1,,yes,major,coli,806883-9-2019,University of Bern,562,ncbi
GCF_025244805.1,PRJNA877443,ASM2524480v1,Complete Genome,na,SAMN30702412,2022-09-18,GCA_025244805.1,full,Escherichia,Escherichia coli (E. coli),GCF_025244805.1,,yes,major,coli,Ec15103,The First Affiliated Hospital of Henan University,562,ncbi
GCF_025252345.1,PRJNA294158,ASM2525234v1,Complete Genome,na,SAMN30166758,2022-09-19,GCA_025252345.1,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_025252345.1,,yes,major,coli,RV06,USDA/ARS/Eastern Regional Research Center,83334,ncbi
GCF_025252445.1,PRJNA294158,ASM2525244v1,Complete Genome,na,SAMN30166759,2022-09-19,GCA_025252445.1,full,Escherichia,Escherichia coli O157:H7 (E. coli),GCF_025252445.1,,yes,major,coli,380-94,USDA/ARS/Eastern Regional Research Center,83334,ncbi
GCF_025254305.1,PRJNA876319,ASM2525430v1,Complete Genome,na,SAMN30656182,2022-09-19,GCA_025254305.1,full,Escherichia,Escherichia coli (E. coli),GCF_025254305.1,,yes,major,coli,THB42-F1,Henan Agricultural University,562,ncbi
GCF_025254465.1,PRJNA876322,ASM2525446v1,Complete Genome,na,SAMN30656214,2022-09-19,GCA_025254465.1,full,Escherichia,Escherichia coli (E. coli),GCF_025254465.1,,yes,major,coli,THB42-F2,Henan Agricultural University,562,ncbi
GCF_025254605.1,PRJNA876362,ASM2525460v1,Complete Genome,na,SAMN30656221,2022-09-19,GCA_025254605.1,full,Escherichia,Escherichia coli (E. coli),GCF_025254605.1,,yes,major,coli,THB42-F3,Henan Agricultural University,562,ncbi
GCF_025259645.1,PRJNA812595,ASM2525964v1,Complete Genome,na,SAMN24145077,2022-09-19,GCA_025259645.1,full,Escherichia,Escherichia coli (E. coli),GCF_025259645.1,,yes,major,coli,2021CK-01784,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025369675.1,PRJNA879066,ASM2536967v1,Complete Genome,na,SAMN30789305,2022-09-22,GCA_025369675.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369675.1,,yes,major,coli,E2,University of Missouri,562,ncbi
GCF_025369695.1,PRJNA879066,ASM2536969v1,Complete Genome,na,SAMN30789311,2022-09-22,GCA_025369695.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369695.1,,yes,major,coli,E8,University of Missouri,562,ncbi
GCF_025369715.1,PRJNA879066,ASM2536971v1,Complete Genome,na,SAMN30789313,2022-09-22,GCA_025369715.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369715.1,,yes,major,coli,E10,University of Missouri,562,ncbi
GCF_025369735.1,PRJNA876788,ASM2536973v1,Complete Genome,na,SAMN30672552,2022-09-22,GCA_025369735.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369735.1,,yes,major,coli,HBUT-L,hbut,562,ncbi
GCF_025369775.1,PRJNA879066,ASM2536977v1,Complete Genome,na,SAMN30789308,2022-09-22,GCA_025369775.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369775.1,,yes,major,coli,E5,University of Missouri,562,ncbi
GCF_025369795.1,PRJNA879066,ASM2536979v1,Complete Genome,na,SAMN30789310,2022-09-22,GCA_025369795.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369795.1,,yes,major,coli,E7,University of Missouri,562,ncbi
GCF_025369815.1,PRJNA879066,ASM2536981v1,Complete Genome,na,SAMN30789312,2022-09-22,GCA_025369815.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369815.1,,yes,major,coli,E9,University of Missouri,562,ncbi
GCF_025369835.1,PRJNA879066,ASM2536983v1,Complete Genome,na,SAMN30789306,2022-09-22,GCA_025369835.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369835.1,,yes,major,coli,E3,University of Missouri,562,ncbi
GCF_025369855.1,PRJNA879066,ASM2536985v1,Complete Genome,na,SAMN30789307,2022-09-22,GCA_025369855.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369855.1,,yes,major,coli,E4,University of Missouri,562,ncbi
GCF_025369875.1,PRJNA879066,ASM2536987v1,Complete Genome,na,SAMN30789304,2022-09-22,GCA_025369875.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369875.1,,yes,major,coli,E1,University of Missouri,562,ncbi
GCF_025369915.1,PRJNA879066,ASM2536991v1,Complete Genome,na,SAMN30789309,2022-09-22,GCA_025369915.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369915.1,,yes,major,coli,E6,University of Missouri,562,ncbi
GCF_025369975.1,PRJNA879937,ASM2536997v1,Complete Genome,na,SAMN30820549,2022-09-22,GCA_025369975.1,full,Escherichia,Escherichia coli (E. coli),GCF_025369975.1,,yes,major,coli,UC4224,Universita Cattolica del Sacro Cuore,562,ncbi
GCF_025398375.1,PRJNA812595,ASM2539837v1,Complete Genome,na,SAMN17815181,2022-09-25,GCA_025398375.1,full,Escherichia,Escherichia coli (E. coli),GCF_025398375.1,,yes,major,coli,2021CK-00607,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025398755.1,PRJNA812595,ASM2539875v1,Complete Genome,na,SAMN30655617,2022-09-25,GCA_025398755.1,full,Escherichia,Escherichia coli (E. coli),GCF_025398755.1,,yes,major,coli,2022CK-00450,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025398915.1,PRJNA880665,ASM2539891v1,Complete Genome,na,SAMN30869335,2022-09-25,GCA_025398915.1,full,Escherichia,Escherichia coli (E. coli),GCF_025398915.1,,yes,major,coli,ECO3183,The Third Affiliated Hospital of Zhengzhou University,562,ncbi
GCF_025399035.1,PRJNA812595,ASM2539903v1,Complete Genome,na,SAMN09489939,2022-09-25,GCA_025399035.1,full,Escherichia,Escherichia coli (E. coli),GCF_025399035.1,,yes,major,coli,PNUSAE014970,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025399095.1,PRJNA812595,ASM2539909v1,Complete Genome,na,SAMN10432165,2022-09-25,GCA_025399095.1,full,Escherichia,Escherichia coli (E. coli),GCF_025399095.1,,yes,major,coli,PNUSAE019785,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025399115.1,PRJNA812595,ASM2539911v1,Complete Genome,na,SAMN07363400,2022-09-25,GCA_025399115.1,full,Escherichia,Escherichia coli (E. coli),GCF_025399115.1,,yes,major,coli,PNUSAE008406,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025399135.1,PRJNA812595,ASM2539913v1,Complete Genome,na,SAMN07375592,2022-09-25,GCA_025399135.1,full,Escherichia,Escherichia coli (E. coli),GCF_025399135.1,,yes,major,coli,PNUSAE008512,Utah Public Health Laboratory Infectious Disease submission group,562,ncbi
GCF_025402935.1,PRJNA881836,ASM2540293v1,Complete Genome,na,SAMN30916740,2022-09-26,GCA_025402935.1,full,Escherichia,Escherichia coli (E. coli),GCF_025402935.1,,yes,major,coli,SHP24,South China Agricultural University,562,ncbi
GCF_025426175.1,PRJNA879103,ASM2542617v1,Complete Genome,na,SAMN30884994,2022-09-27,GCA_025426175.1,full,Escherichia,Escherichia coli (E. coli),GCF_025426175.1,,yes,major,coli,DFS.1,Chinese Academy of Agricultural Sciences,562,ncbi
GCF_025426195.1,PRJNA879103,ASM2542619v1,Complete Genome,na,SAMN30884993,2022-09-27,GCA_025426195.1,full,Escherichia,Escherichia coli (E. coli),GCF_025426195.1,,yes,major,coli,DFK.1,Chinese Academy of Agricultural Sciences,562,ncbi
GCF_025426235.1,PRJNA879103,ASM2542623v1,Complete Genome,na,SAMN30884995,2022-09-27,GCA_025426235.1,full,Escherichia,Escherichia coli (E. coli),GCF_025426235.1,,yes,major,coli,DFL.5,Chinese Academy of Agricultural Sciences,562,ncbi
GCF_025563435.1,PRJNA865726,ASM2556343v1,Complete Genome,na,SAMN30124780,2022-10-04,GCA_025563435.1,full,Escherichia,Escherichia coli (E. coli),GCF_025563435.1,,yes,major,coli,JB41,University of Victoria,562,ncbi
GCF_025563475.1,PRJNA865726,ASM2556347v1,Complete Genome,na,SAMN30124779,2022-10-04,GCA_025563475.1,full,Escherichia,Escherichia coli (E. coli),GCF_025563475.1,,yes,major,coli,BM28 lysU,University of Victoria,562,ncbi
GCF_025563515.1,PRJNA865726,ASM2556351v1,Complete Genome,na,SAMN30124778,2022-10-04,GCA_025563515.1,full,Escherichia,Escherichia coli (E. coli),GCF_025563515.1,,yes,major,coli,BM28,University of Victoria,562,ncbi
GCF_025583265.2,PRJNA877800,ASM2558326v2,Complete Genome,na,SAMN30724608,2023-08-03,GCA_025583265.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583265.2,,yes,major,coli,YZMc10-2,Yangzhou University,562,ncbi
GCF_025583295.2,PRJNA877800,ASM2558329v2,Complete Genome,na,SAMN30724613,2023-06-01,GCA_025583295.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583295.2,,yes,major,coli,YZMc17-1,Yangzhou University,562,ncbi
GCF_025583345.2,PRJNA877800,ASM2558334v2,Complete Genome,na,SAMN30724605,2023-06-01,GCA_025583345.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583345.2,,yes,major,coli,YZMc3-1,Yangzhou University,562,ncbi
GCF_025583375.2,PRJNA877800,ASM2558337v2,Complete Genome,na,SAMN30724602,2023-05-18,GCA_025583375.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583375.2,,yes,major,coli,YZLc23-1,Yangzhou University,562,ncbi
GCF_025583565.2,PRJNA877800,ASM2558356v2,Complete Genome,na,SAMN30724595,2023-06-01,GCA_025583565.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583565.2,,yes,major,coli,YZLc4-1,Yangzhou University,562,ncbi
GCF_025583585.2,PRJNA877800,ASM2558358v2,Complete Genome,na,SAMN30724592,2023-05-31,GCA_025583585.2,full,Escherichia,Escherichia coli (E. coli),GCF_025583585.2,,yes,major,coli,YZLc1-3,Yangzhou University,562,ncbi
GCF_025642235.1,PRJNA883762,ASM2564223v1,Complete Genome,na,SAMN30996451,2022-10-11,GCA_025642235.1,full,Escherichia,Escherichia coli (E. coli),GCF_025642235.1,,yes,major,coli,B-JRPT-4119,University of Florida,562,ncbi
GCF_025643135.1,PRJNA758016,ASM2564313v1,Complete Genome,na,SAMN20989715,2022-10-11,GCA_025643135.1,full,Escherichia,Escherichia coli (E. coli),GCF_025643135.1,,yes,major,coli,B2,China agriculture university,562,ncbi
GCF_025643415.1,PRJNA841766,ASM2564341v1,Complete Genome,na,SAMN28614401,2022-10-11,GCA_025643415.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_025643415.1,,yes,major,coli,K-12 substr. MG1655,Advanced Water and Environmental Biotechnology,511145,ncbi
GCF_025643435.1,PRJNA841766,ASM2564343v1,Complete Genome,na,SAMN28614400,2022-10-11,GCA_025643435.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_025643435.1,,yes,major,coli,K-12 substr. MG1655,Advanced Water and Environmental Biotechnology,511145,ncbi
GCF_025643455.1,PRJNA841766,ASM2564345v1,Complete Genome,na,SAMN28614399,2022-10-11,GCA_025643455.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_025643455.1,,yes,major,coli,K-12 substr. MG1655,Advanced Water and Environmental Biotechnology,511145,ncbi
GCF_025643475.1,PRJNA841766,ASM2564347v1,Complete Genome,na,SAMN28614398,2022-10-11,GCA_025643475.1,full,Escherichia,Escherichia coli str. K-12 substr. MG1655 (E. coli),GCF_025643475.1,,yes,major,coli,K-12 substr. MG1655,Advanced Water and Environmental Biotechnology,511145,ncbi
GCF_025677665.1,PRJNA883424,ASM2567766v1,Complete Genome,na,SAMN30965901,2022-10-13,GCA_025677665.1,full,Escherichia,Escherichia coli (E. coli),GCF_025677665.1,,yes,major,coli,MFDS1001074,Sanigen,562,ncbi
GCF_025677685.1,PRJNA883424,ASM2567768v1,Complete Genome,na,SAMN30965903,2022-10-13,GCA_025677685.1,full,Escherichia,Escherichia coli (E. coli),GCF_025677685.1,,yes,major,coli,MFDS1016424,Sanigen,562,ncbi
GCF_025723205.1,PRJNA833279,ASM2572320v1,Complete Genome,na,SAMN27967421,2022-10-17,GCA_025723205.1,full,Escherichia,Escherichia coli (E. coli),GCF_025723205.1,,yes,major,coli,RSHH22,Justus Liebig University Giessen,562,ncbi
GCF_025782825.1,PRJNA810075,ASM2578282v1,Complete Genome,na,SAMN26232716,2022-10-21,GCA_025782825.1,full,Escherichia,Escherichia coli (E. coli),GCF_025782825.1,,yes,major,coli,HUM3355,University of Regina,562,ncbi
GCF_025809255.1,PRJNA759000,ASM2580925v1,Complete Genome,na,SAMN21154453,2022-10-24,GCA_025809255.1,full,Escherichia,Escherichia coli (E. coli),GCF_025809255.1,,yes,major,coli,1613,Hoonygen,562,ncbi
